"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральное казначейство (ФК)""";
"=""Сервис""";"=""(SID0003572) Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";
"=""Выберите период формирования отчета с""";"=""01.06.2015""";
"=""по""";"=""02.06.2015""";
"=""Время генерации отчета""";"=""08.06.2015 13:31:53""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Ангарского муниципального образования""";"=""346942""";"=""Иркутская область""";"=""30""";"=""30""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Арамильского городского округа""";"=""548129517900668923342226""";"=""Свердловская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Артемовского городского округа""";"=""459005182638465897988339""";"=""Приморский край""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Березовского городского округа""";"=""136675397147110523596428""";"=""Свердловская область""";"=""20""";"=""20""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Богдановского сельского поселения Челябинской области""";"=""637655""";"=""Челябинская область""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Буденновского сельского поселения Пролетарского р-на Ростовской области""";"=""523509314893045064278654""";"=""Ростовская область""";"=""16""";"=""16""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Быстрогорское сельского поселения Тацинского района Ростовской области""";"=""269063356189948086584597""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Верхнекундрюченского сельского поселения Усть-Донецкого района Ростовской области""";"=""105895476532468984587241""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Восточного управленческого округа Свердловской области""";"=""2408170540935258820464533915750957068""";"=""Свердловская область""";"=""408""";"=""408""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Гаринского городского округа""";"=""447255249833834697473572""";"=""Свердловская область""";"=""331""";"=""326""";"=""5""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Гаринского городского округа""";"=""447255249833834697473572""";"=""Свердловская область""";"=""327""";"=""326""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""130264921083161396383013""";"=""Республика Бурятия""";"=""88567""";"=""88138""";"=""429""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""130264921083161396383013""";"=""Республика Бурятия""";"=""190100""";"=""88082""";"=""102018""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Гривенского сельского поселения (Челябинская область)""";"=""276050""";"=""Челябинская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Грушевского сельского поселения Аксайского района Ростовской области""";"=""509223070183023546732554""";"=""Ростовская область""";"=""16""";"=""16""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Екатериновского селського поселения Сальского района Ростовской области""";"=""460422455026629549757121""";"=""Ростовская область""";"=""42""";"=""42""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Елизаветинского сельского поселения Азовского района Ростовской области""";"=""457686861370998583727346""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Заветинского района Ростовской области""";"=""169689039000620253582666""";"=""Ростовская область""";"=""72""";"=""72""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Заветинского района Ростовской области""";"=""557160562308057663540553""";"=""Ростовская область""";"=""7""";"=""0""";"=""7""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Задоно-Кагальницкого сельского поселения Семикаракорского района Ростовской области""";"=""560913137439438909999285""";"=""Ростовская область""";"=""12""";"=""12""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Задонского сельского поселения Азовского района Ростовской области""";"=""549367418108115305895162""";"=""Ростовская область""";"=""50""";"=""50""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Зерноградского района Ростовской области""";"=""109371858846556822184621""";"=""Ростовская область""";"=""86""";"=""86""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Калининского сельского поселения""";"=""40863""";"=""Пермский край""";"=""9""";"=""8""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Калининского сельского поселения""";"=""40863""";"=""Пермский край""";"=""11""";"=""8""";"=""3""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Кандалакшского района""";"=""260171118071099464175826""";"=""Мурманская область""";"=""60""";"=""60""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Каштановского сельского поселения Обливского района Ростовской области""";"=""530195983774291895258996""";"=""Ростовская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Коксовского сельского поселения Белокалитвинского района Ростовской области""";"=""412339529003249392681247""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Красносулинского городского поселения Красносулинского района Ростовской области""";"=""210362839668054896416125""";"=""Ростовская область""";"=""166""";"=""166""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Красноярского сельского поселения Цимлянского района Ростовской области""";"=""149916125011188492800242""";"=""Ростовская область""";"=""74""";"=""74""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Кугейского сельского поселения Азовского района Ростовской области""";"=""457440124347063696626926""";"=""Ростовская область""";"=""34""";"=""34""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Кушвинского городского округа""";"=""616485""";"=""Свердловская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Летницкого сельского поселения Песчанокопского района Ростовской области""";"=""531437370049329134309558""";"=""Ростовская область""";"=""118""";"=""118""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Малоорловского сельского поселения Мартыновского района Ростовской области""";"=""145121418614874983892914""";"=""Ростовская область""";"=""58""";"=""58""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Малышевского городского округа""";"=""2409493178561332358313853227029037068""";"=""Свердловская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Матвеево-Курганского района Ростовской области""";"=""294959378306505904231058""";"=""Ростовская область""";"=""640""";"=""640""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Милютинского района Ростовской области""";"=""168863496537825943228327""";"=""Ростовская область""";"=""46""";"=""46""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Михайлово-Александровского сельского поселения Чертковского района Ростовской области""";"=""101490265638787063221722""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Мишкинского сельского поселения Аксайского района  Ростовской области""";"=""377561473924602867487947""";"=""Ростовская область""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Неклиновского района Ростовской области""";"=""173781669399390201070939""";"=""Ростовская область""";"=""1075""";"=""878""";"=""197""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Неклиновского района Ростовской области""";"=""173781669399390201070939""";"=""Ростовская область""";"=""951""";"=""938""";"=""13""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Николаевского сельского поселения Пролетарского района Ростовской области""";"=""594218311933531416172440""";"=""Ростовская область""";"=""16""";"=""16""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Новоукраинского сельского поселения Чесменского муниципального района Челябинской области""";"=""217909""";"=""Челябинская область""";"=""12""";"=""12""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Новоцимлянского сельского поселения Ростовской области""";"=""219783893551378402906453""";"=""Ростовская область""";"=""106""";"=""106""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Орловского района Ростовской области""";"=""243833371140815704822007""";"=""Ростовская область""";"=""1786""";"=""1710""";"=""76""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Орловского района Ростовской области""";"=""243833371140815704822007""";"=""Ростовская область""";"=""1766""";"=""1758""";"=""8""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Пластовского городского поселения Челябинской области""";"=""599978""";"=""Челябинская область""";"=""60""";"=""60""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Пластовского городского поселения Челябинской области""";"=""599978""";"=""Челябинская область""";"=""61""";"=""60""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Полевского городского округа""";"=""576067644913903634221896""";"=""Свердловская область""";"=""34""";"=""34""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Поливянского сельского поселения Песчанокопского района Ростовской области""";"=""125162983905343276320199""";"=""Ростовская область""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Псковской области""";"=""5876""";"=""Псковская область""";"=""68""";"=""68""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Россошинского сельского поселения Зерноградского района Ростовской области""";"=""557172226349613281452995""";"=""Ростовская область""";"=""16""";"=""16""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Сальского района Ростовской области""";"=""436701098447043393753781""";"=""Ростовская область""";"=""3978""";"=""3916""";"=""62""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Сальского района Ростовской области""";"=""436701098447043393753781""";"=""Ростовская область""";"=""3989""";"=""3894""";"=""95""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Суздальского района ВО""";"=""220989628205874060203766""";"=""Владимирская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Тамбовской области""";"=""149993983523025745611100""";"=""Тамбовская область""";"=""5241""";"=""5206""";"=""35""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Тамбовской области""";"=""149993983523025745611100""";"=""Тамбовская область""";"=""5222""";"=""5218""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Томской области, Департамент государственных и муниципальных услуг Администрации Томской области""";"=""164138533166821165505979""";"=""Томская область""";"=""22""";"=""22""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Троицкого муниципального района Челябинской области""";"=""119141487681864107835251""";"=""Челябинская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Трудового сельского поселения Ейского района""";"=""464567729408818714515275""";"=""Краснодарский край""";"=""18""";"=""18""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Туринского городского округа""";"=""2406719802383984584499647092019757068""";"=""Свердловская область""";"=""376""";"=""376""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Ухоловского муниципального района Рязанского области""";"=""85660741200732082934931""";"=""Рязанская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Чертковского района Ростовской области""";"=""304824244763133193753684""";"=""Ростовская область""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Шадейского сельского поселения Пермского края""";"=""44189""";"=""Пермский край""";"=""676""";"=""676""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация Шадейского сельского поселения Пермского края""";"=""44189""";"=""Пермский край""";"=""677""";"=""676""";"=""1""";
