"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральное казначейство (ФК)""";
"=""Сервис""";"=""(SID0003572) Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";
"=""Выберите период формирования отчета с""";"=""25.01.2015""";
"=""по""";"=""26.01.2015""";
"=""Время генерации отчета""";"=""27.01.2015 17:49:47""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003572""";"=""РОИВ""";"=""Администрация города Ростова-на-Дону""";"=""137003870282148944547099""";"=""Ростовская область""";"=""14""";"=""0""";"=""14""";
