"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральное казначейство (ФК)""";
"=""Сервис""";"=""(SID0003998) Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";
"=""Выберите период формирования отчета с""";"=""19.01.2017""";
"=""по""";"=""25.01.2017""";
"=""Время генерации отчета""";"=""26.01.2017 12:35:33""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Азовского района""";"=""177156055033546576765552""";"=""Ростовская область""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Аксайского городского поселения Ростовской области""";"=""238466258076288336004601""";"=""Ростовская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Аксайского района Ростовской области""";"=""563818081359237067318872""";"=""Ростовская область""";"=""32""";"=""32""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Алатырского района Чувашской Республики""";"=""2039962""";"=""Чувашская Республика-Чувашия""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Алексеево-Лозовского сельского поселения Чертковского района Ростовской области""";"=""97094244058665519680969""";"=""Ростовская область""";"=""28""";"=""27""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Алтышевского сельского поселения""";"=""84381553962218214659395""";"=""Чувашская Республика-Чувашия""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ангарского муниципального образования""";"=""1858248""";"=""Иркутская область""";"=""84""";"=""84""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Андреевского сельского поселения Дубовского района Ростовской области""";"=""313421791810693961361622""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Аргаяшского муниципального района Челябинской области""";"=""85361299676253690803685""";"=""Челябинская область""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Арсеньевского городского округа""";"=""189735779247591644174836660486700763103""";"=""Приморский край""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Артемовского городского округа""";"=""189735779247591644174836654987355201672""";"=""Приморский край""";"=""73""";"=""73""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Астаховского сельского поселения Каменского района""";"=""1556103""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Асхвинского сельского поселения Канашского района Чувашской Республики""";"=""409852054413693258044488""";"=""Чувашская Республика-Чувашия""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Атнашевского сельского поселения Канашского района Чувашской Республики""";"=""382555396206003885184065""";"=""Чувашская Республика-Чувашия""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Атратского  сельского поселения""";"=""85014732766753765463365""";"=""Чувашская Республика-Чувашия""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ачакасинского сельского поселения Канашского района Чувашской Республики""";"=""453507909915216577565777""";"=""Чувашская Республика-Чувашия""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Байгильдинского сельского поселения Канашского района Чувашской Республики""";"=""507423321715210402666261""";"=""Чувашская Республика-Чувашия""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Байкальского городского поселения""";"=""1811526""";"=""Иркутская область""";"=""13""";"=""13""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Бакланниковского сельского поселения Семикаракорского района Ростовской области""";"=""123978000993518497049009""";"=""Ростовская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Балканского сельского поселения Нагайбакского района""";"=""1575158""";"=""Челябинская область""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Белокалитвинского городского поселения Ростовской области""";"=""293397552473731953075267""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Белокалитвинского района Ростовской области""";"=""183115813380058960111484""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Березовского городского округа""";"=""114298602339704122760130""";"=""Свердловская область""";"=""18""";"=""18""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Богураевского сельского поселения  Белокалитвинского района Ростовской области""";"=""285538860070063078123717""";"=""Ростовская область""";"=""26""";"=""26""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Большемечетновского сельского поселения Семикаракорского района Ростовской области""";"=""192171340762396969926915""";"=""Ростовская область""";"=""12""";"=""12""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Большеталовского сельского поселения Зерноградского района Ростовской области""";"=""321270169845311956069429""";"=""Ростовская область""";"=""15""";"=""15""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Большешатьминского сельского поселения""";"=""540694376094101019825444""";"=""Чувашская Республика-Чувашия""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Буденновского сельского поселения Сальского района Ростовской области""";"=""330383040154338980800732""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Бураковского сельского поселения Кореновского района""";"=""447222091237166137168980""";"=""Краснодарский край""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Вербовологовского сельского поселения Дубовского района Ростовской области""";"=""494838435050463594293014""";"=""Ростовская область""";"=""38""";"=""38""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Верещагинского муниципального района Пермского края""";"=""163239""";"=""Пермский край""";"=""3""";"=""3""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Верещагинского муниципального района Пермского края""";"=""163239""";"=""Пермский край""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Веселовского района Ростовской области""";"=""145833381420971212148233""";"=""Ростовская область""";"=""5""";"=""5""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Вешенского сельского поселения Шолоховского района Ростовской области""";"=""189626054308849210370530""";"=""Ростовская область""";"=""3""";"=""3""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Владимировского сельского поселения Красносулинского района Ростовской области""";"=""490614300105520086786595""";"=""Ростовская область""";"=""7""";"=""7""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Волченское сельского поселения Каменского района Ростовской области""";"=""1559361""";"=""Ростовская область""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Вутабосинского сельского поселения Канашского района Чувашской Республики""";"=""575830205852874430224160""";"=""Чувашская Республика-Чувашия""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Гигантовского сельского поселения Сальского района Ростовской области""";"=""420084898455398945662705""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""461504617662741011768980""";"=""Республика Бурятия""";"=""2033""";"=""1937""";"=""96""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""79978019814968263714523""";"=""Республика Бурятия""";"=""15""";"=""15""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Горнозаводского муниципального района Пермского края""";"=""136518""";"=""Пермский край""";"=""34""";"=""34""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Горнозаводского упр. округа СО""";"=""1576755""";"=""Свердловская область""";"=""20""";"=""6""";"=""14""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Гуреевского сельского поселения Дубовского района Ростовской области""";"=""210123769459535654168476""";"=""Ростовская область""";"=""57""";"=""31""";"=""26""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Дзержинского района города Перми""";"=""2421350257400723703537149954390097922""";"=""Пермский край""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Донского сельского поселения Зерноградского района Ростовской области""";"=""516025013763273916417511""";"=""Ростовская область""";"=""19""";"=""19""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Духовского сельского поселения""";"=""189735779247591639452470320498733778491""";"=""Приморский край""";"=""7""";"=""7""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Егорлыкского района Ростовской области""";"=""118391437089302867092195""";"=""Ростовская область""";"=""220""";"=""220""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ермаковское сельского поселения Тацинского района Ростовской области""";"=""188737475525029138631949""";"=""Ростовская область""";"=""14""";"=""14""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация ЗАТО Александровск""";"=""1215762""";"=""Мурманская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация ЗАТО г. Североморск""";"=""1174530""";"=""Мурманская область""";"=""20""";"=""5""";"=""15""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация ЗАТО г.Радужный""";"=""199089496353349094621228""";"=""Владимирская область""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Заветинского района Ростовской области""";"=""148615225918875366334716""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Заволжского района г. Ульяновска""";"=""1221934""";"=""Ульяновская область""";"=""5""";"=""5""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Задоно-Кагальницкого сельского поселения Семикаракорского района Ростовской области""";"=""100999438300119004351238""";"=""Ростовская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Задонского сельского поселения Азовского района Ростовской области""";"=""145982961164244928700665""";"=""Ростовская область""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Зарубинского сельского поселения""";"=""201741""";"=""Пермский край""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Засвияжского района г. Ульяновска""";"=""396431554674448270371597""";"=""Ульяновская область""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Зеленолугского сельского поселения Мартыновского района Ростовской области""";"=""76519195065502706705418""";"=""Ростовская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Зерноградского района Ростовской области""";"=""213493919176758921265419""";"=""Ростовская область""";"=""72""";"=""61""";"=""11""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ивдельского городского округа""";"=""412767726752233037077553""";"=""Свердловская область""";"=""6""";"=""6""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ирбитского МО""";"=""2419788209094809021583030833724981249""";"=""Свердловская область""";"=""21""";"=""21""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Ишлейского сельского поселения Чебоксарского  района Чувашской Республики""";"=""1213683""";"=""Чувашская Республика-Чувашия""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Кагальницкого сельского поселения Азовского района Ростовской области""";"=""127852682221600934732015""";"=""Ростовская область""";"=""23""";"=""21""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""Электронный сервис государственной информационной системы о государственных и муниципальных платежах""";"=""SID0003998""";"=""РОИВ""";"=""Администрация Калитвенское сельского поселения Каменского района Ростовской области""";"=""1559325""";"=""Ростовская область""";"=""38""";"=""29""";"=""9""";
