"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""""";
"=""Сервис""";"=""""";
"=""Выберите период формирования отчета с""";"=""16.07.2015""";
"=""по""";"=""22.07.2015""";
"=""Время генерации отчета""";"=""23.07.2015 23:12:52""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о наличии (отсутствии) судимости и (или) факта уголовного преследования либо о прекращении уголовного преследования, о нахождении в розыске""";"=""SID0003456""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""274886614090929567516251""";"=""Федеральный уровень""";"=""38""";"=""34""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о наличии (отсутствии) судимости и (или) факта уголовного преследования либо о прекращении уголовного преследования, о нахождении в розыске""";"=""SID0003456""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор)""";"=""137799917545092288634026""";"=""Федеральный уровень""";"=""46""";"=""44""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о наличии (отсутствии) судимости и (или) факта уголовного преследования либо о прекращении уголовного преследования, о нахождении в розыске""";"=""SID0003456""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""481236""";"=""463684""";"=""17552""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о наличии (отсутствии) судимости и (или) факта уголовного преследования либо о прекращении уголовного преследования, о нахождении в розыске""";"=""SID0003456""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""2448""";"=""2343""";"=""105""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о наличии (отсутствии) судимости и (или) факта уголовного преследования либо о прекращении уголовного преследования, о нахождении в розыске""";"=""SID0003456""";"=""ФОИВ""";"=""Федеральное агентство морского и речного транспорта (Росморречфлот)""";"=""139311241137544813917999""";"=""Федеральный уровень""";"=""7323""";"=""7024""";"=""299""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о получении, назначении, неполучении пенсии и о прекращении выплат""";"=""SID0003457""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""443773072231455659133900""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о получении, назначении, неполучении пенсии и о прекращении выплат""";"=""SID0003457""";"=""ФОИВ""";"=""Пенсионный фонд Российской Федерации (ПФР)""";"=""2412733957464352843568029286283214940""";"=""Федеральный уровень""";"=""19""";"=""16""";"=""3""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о службе в ОВД""";"=""SID0003536""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""443773072231455659133900""";"=""Федеральный уровень""";"=""2""";"=""0""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о реабилитации""";"=""SID0003537""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""443773072231455659133900""";"=""Федеральный уровень""";"=""4""";"=""0""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сервис приема заявлений по всем государственным услугам МВД России, переводимым в электронный вид""";"=""SID0003538""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""4509""";"=""4045""";"=""464""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сервис приема заявлений по всем государственным услугам МВД России, переводимым в электронный вид""";"=""SID0003538""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""458340705786844959213836""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Предоставление сведений об административных правонарушениях в области дорожного движения""";"=""SID0003546""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""3""";"=""3""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения об утраченном документе""";"=""SID0003596""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""106196475176518540079500""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения об утраченном документе""";"=""SID0003596""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""443773072231455659133900""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения об утраченном документе""";"=""SID0003596""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""277""";"=""269""";"=""8""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения об утраченном документе""";"=""SID0003605""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""106196475176518540079500""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Электронный сервис получения сведений о регистрационных действиях транспортных средств и их владельцах. """;"=""SID0003611""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""343227980705643834116795""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Электронный сервис получения сведений о регистрационных действиях транспортных средств и их владельцах. """;"=""SID0003611""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""562597956015094986004399""";"=""Федеральный уровень""";"=""26765""";"=""24612""";"=""2153""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Электронный сервис получения сведений о регистрационных действиях транспортных средств и их владельцах. """;"=""SID0003611""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""1186332""";"=""1142596""";"=""43736""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Электронный сервис получения сведений о регистрационных действиях транспортных средств и их владельцах.""";"=""SID0003879""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""5""";"=""5""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Прием заявлений на предоставление государственных услуг МВД России по линии ЛРР""";"=""SID0003977""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""6203""";"=""4988""";"=""1215""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Прием заявлений на предоставление государственных услуг МВД России по линии ЛРР""";"=""SID0003977""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""223263141280729154986803""";"=""Федеральный уровень""";"=""4""";"=""0""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о выданных разрешениях на ввоз в Российскую Федерацию и вывоз из Российской Федерации оружия и патронов к нему""";"=""SID0003978""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""223263141280729154986803""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о выданных разрешениях на ввоз в Российскую Федерацию и вывоз из Российской Федерации оружия и патронов к нему""";"=""SID0003978""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""195""";"=""157""";"=""38""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сервис приема обращений граждан о правонарушениях""";"=""SID0003983""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""106196475176518540079500""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сервис предварительной электронной записи на прием""";"=""SID0003990""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""557""";"=""556""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сервис предварительной электронной записи на прием""";"=""SID0003990""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""248953505112923920415433""";"=""Федеральный уровень""";"=""7""";"=""7""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Центральный ссылочный массив оружия МВД России""";"=""SID0003991""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""223263141280729154986803""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""Сведения о получении, назначении, неполучении пенсии и о прекращении выплат""";"=""SID0004003""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""88361723285847528190995""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""Сервис предоставления информации об оказанных медицинских услугах из системы ведения ИЭМК""";"=""SID0003864""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""398""";"=""398""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""Сервис электронной записи на прием к врачу и вызова врача на дом, с учетом возможности интеграции с внешними информационными системами с использованием облачных технологий""";"=""SID0003874""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""306198""";"=""206422""";"=""99776""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""Электронный сервис предоставления сведений о регистрации лекарственных средств""";"=""SID0003908""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""84175064482257525846129""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""Электронный сервис предоставления сведений о регистрации лекарственных средств""";"=""SID0003908""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""1164""";"=""1072""";"=""92""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""Предварительная запись на прием к врачу""";"=""SID0004125""";"=""ФОИВ""";"=""Министерство здравоохранения Российской Федерации""";"=""601470694852475152785610""";"=""Федеральный уровень""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"Электронный сервис ""Сведения о периоде проживания за границей супругов работников, направленных в дипломатические представительства и консульские учреждения Российской Федерации""";"=""SID0003288""";"=""ФОИВ""";"=""Пенсионный фонд Российской Федерации (ПФР)""";"=""2412733957464352843568029286283214940""";"=""Федеральный уровень""";"=""10""";"=""10""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"Электронный сервис ""Сведения о дипломатических или консульских карточках, выданных МИДом России, сведения о служебных карточках или удостоверениях, выданных МИДом России административно-техническому и обслуживающему персоналу дипломатических представительств и консульских учреждений Российской Федерации""";"=""SID0003290""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"Электронный сервис ""Сведения о дипломатических или консульских карточках, выданных МИДом России, сведения о служебных карточках или удостоверениях, выданных МИДом России административно-техническому и обслуживающему персоналу дипломатических представительств и консульских учреждений Российской Федерации""";"=""SID0003290""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""96""";"=""70""";"=""26""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"=""Сервис подтверждения факта приобретения гражданства Российской Федерации в консульских учреждениях Российской Федерации""";"=""SID0003530""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""59117""";"=""49973""";"=""9144""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"=""Сервис подтверждения факта выдачи паспорта, удостоверяющего личность гражданина Российской Федерации за пределами Российской Федерации, в консульских учреждениях Российской Федерации""";"=""SID0003531""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""636""";"=""608""";"=""28""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"=""Электронный сервис исполнения государственной услуги по  оказанию государственных информационно-консультационных услуг.""";"=""SID0003750""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"=""Сервис передачи электронных приглашений ФМС России в КЗУ МИД России""";"=""SID0003885""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""1317""";"=""1317""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство иностранных дел Российской Федерации (МИД)""";"=""Транскрибирование фамильно-именных групп иностранных граждан и лиц без гражданства на русский язык""";"=""SID0003894""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""6106""";"=""6106""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство культуры Российской Федерации (Минкультуры)""";"=""Сервис предоставления сведений из реестра ввозимых и вывозимых культурных ценностей """;"=""SID0004095""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""20""";"=""12""";"=""8""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство обороны РФ""";"=""Сервисный концентратор предоставления сведений Министерства обороны Российской Федерации""";"=""SID0003886""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""439""";"=""409""";"=""30""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство образования и науки (Минобрнауки России)""";"=""Сервис подтверждения о целевом назначении ввозимых материалов.""";"=""SID0003765""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""10""";"=""6""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Электронный сервис предоставления сведений, выписок, писем, подтверждений, заключений, лицензий и иных документов, относящихся к сфере деятельности Минпромторга РФ по запросам ФОИВ. Разработан согласно Методическим Рекомендациям версии 2.5.5.""";"=""SID0003411""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""374706372467789316257627""";"=""Федеральный уровень""";"=""10""";"=""0""";"=""10""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Электронный сервис предоставления сведений, выписок, писем, подтверждений, заключений, лицензий и иных документов, относящихся к сфере деятельности Минпромторга РФ по запросам ФОИВ. Разработан согласно Методическим Рекомендациям версии 2.5.5.""";"=""SID0003411""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""517072239443805370072916""";"=""Федеральный уровень""";"=""10475""";"=""0""";"=""10475""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Электронный сервис предоставления сведений, выписок, писем, подтверждений, заключений, лицензий и иных документов, относящихся к сфере деятельности Минпромторга РФ по запросам ФОИВ. Разработан согласно Методическим Рекомендациям версии 2.5.5.""";"=""SID0003411""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""84175064482257525846129""";"=""Федеральный уровень""";"=""2""";"=""1""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Электронный сервис предоставления сведений, выписок, писем, подтверждений, заключений, лицензий и иных документов, относящихся к сфере деятельности Минпромторга РФ по запросам ФОИВ. Разработан согласно Методическим Рекомендациям версии 2.5.5.""";"=""SID0003411""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""555""";"=""555""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Сервис предоставления данных о лицензиях на ввоз/вывоз товара с территории Таможенного союза""";"=""SID0003690""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""123222174815910130414948""";"=""Федеральный уровень""";"=""1""";"=""0""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Сервис предоставления данных о лицензиях на ввоз/вывоз товара с территории Таможенного союза""";"=""SID0003690""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""123222174815910130414948""";"=""Федеральный уровень""";"=""21""";"=""0""";"=""21""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Сервис предоставления данных о лицензиях на ввоз/вывоз товара с территории Таможенного союза""";"=""SID0003690""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""166025208425787659649179""";"=""Федеральный уровень""";"=""3""";"=""0""";"=""3""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Сервис предоставления данных о лицензиях на ввоз/вывоз товара с территории Таможенного союза""";"=""SID0003690""";"=""ФОИВ""";"=""Федеральная служба Российской Федерации по контролю за оборотом наркотиков (ФСКН России)""";"=""512733847894840496396763""";"=""Федеральный уровень""";"=""28""";"=""0""";"=""28""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""Сервис предоставления данных о лицензиях на ввоз/вывоз товара с территории Таможенного союза""";"=""SID0003690""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""181999""";"=""179193""";"=""2806""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"Сервис проверки взаимодействия СМЭВ создан для облегчения работы разработки программного обеспечения, формирующее сообщение, а также дружественной формы сообщения об ошибках в случае несоответствия формата методическим рекомендациям. Все методы проверяют электронную подпись формата XMLDSig.";"=""SID0003001""";"=""ФОИВ""";"=""Министерство образования и науки (Минобрнауки России)""";"=""386927855515829274676062""";"=""Федеральный уровень""";"=""2""";"=""1""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"Сервис проверки взаимодействия СМЭВ создан для облегчения работы разработки программного обеспечения, формирующее сообщение, а также дружественной формы сообщения об ошибках в случае несоответствия формата методическим рекомендациям. Все методы проверяют электронную подпись формата XMLDSig.";"=""SID0003001""";"=""ФОИВ""";"=""Министерство образования и науки (Минобрнауки России)""";"=""386927855515829274676062""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""веб-сервиса обработки статусов электронного заявления на портале государственных услуг""";"=""SID0003046""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере природопользования (Росприроднадзор)""";"=""234638905739639888282487""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
