"=""Статистика использования электронных сервисов""";

"=""Выберите период формирования отчета с""";"=""19.07.2015""";
"=""по""";"=""19.07.2015""";
"=""Время генерации отчета""";"=""28.07.2015 11:26:54""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""42""";"=""42""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""1007""";"=""1007""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""54""";"=""54""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""4254""";"=""4248""";"=""6""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""606""";"=""604""";"=""2""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""210""";"=""210""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""420""";"=""420""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""252""";"=""252""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""402""";"=""402""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""240""";"=""240""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""30""";"=""30""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""258""";"=""257""";"=""1""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""30""";"=""30""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""3126""";"=""3126""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""666""";"=""666""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""24""";"=""24""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""12""";"=""12""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""1812""";"=""1811""";"=""1""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""24""";"=""24""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""66""";"=""66""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""18""";"=""18""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""5996""";"=""5996""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""2719""";"=""2717""";"=""2""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""5063""";"=""5054""";"=""9""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""61""";"=""61""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""72""";"=""72""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""30""";"=""30""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""24""";"=""24""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""24""";"=""24""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""12""";"=""12""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""606""";"=""606""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""72""";"=""72""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""192""";"=""192""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""9801""";"=""9790""";"=""11""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""192""";"=""192""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6537""";"=""6529""";"=""8""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""432""";"=""432""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""547""";"=""545""";"=""2""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""6""";"=""6""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""24""";"=""24""";"=""0""";
"=""Алтайский край""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003606""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""268876205448262303367636""";"=""Алтайский край""";"=""12""";"=""12""";"=""0""";
